id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ACTL6A	10	0.99142	0.99162	0.999932	1221	0	7.4624	0.0085753	0.053255	0.731958	84	10	7.4624
VDR	10	0.9915	0.9917	0.999932	1222	0	8.2043	0.0013636	0.010065	0.492193	25	10	8.2043
RNMT	61	0.99185	0.99179	0.999932	1223	0	7.4769	0.0031946	0.05243	0.728724	44	61	7.4769
ELK4	10	0.99187	0.99202	0.999932	1224	0	7.6561	0.0065248	0.042041	0.653899	73	10	7.6561
CTRL0093	1	0.992	0.99209	0.999932	1225	0	9.7278	0.0079952	0.0076639	0.451438	80	1	9.7278
HSD3B1	10	0.99378	0.99384	0.999932	1226	0	7.6843	0.006223	0.04036	0.650355	67	10	7.6843
ABCA1	10	0.99396	0.99405	0.999932	1227	0	7.7326	0.0060426	0.039448	0.650355	65	10	7.7326
C4A	10	0.99538	0.99548	0.999932	1228	0	8.0249	0.0046185	0.030956	0.630492	56	10	8.0249
CDYL	10	0.99722	0.99731	0.999932	1229	0	7.7624	0.002779	0.01959	0.590649	39	10	7.7624
FOLH1	10	0.99754	0.99759	0.999932	1230	0	7.8392	0.0024554	0.017309	0.590649	35	10	7.8392
ACE2	10	0.99772	0.99774	0.999932	1231	0	8.0684	0.0022813	0.016156	0.590649	32	10	8.0684
GABRA4	10	0.99906	0.99911	0.999932	1232	0	7.9358	0.00093652	0.0070636	0.451438	18	10	7.9358
luciferase:1220-1239_luciferase_+	1	0.99924	0.9993	0.999932	1233	0	10.207	0.00076336	0.00081241	0.304455	14	1	10.207
PRDX5	10	0.99949	0.9995	0.999932	1234	0	7.8622	0.00050597	0.003926	0.404703	11	10	7.8622
NSUN3	8	0.99979	0.99984	0.999932	1235	0	8.4795	0.00021377	0.0013007	0.304455	5	8	8.4795
ACE	10	0.99988	0.99988	0.999932	1236	0	8.0316	0.00011762	0.00094848	0.304455	2	10	8.0316
UIMC1	10	0.99991	0.99993	0.999932	1237	0	8.1741	9.2412e-05	0.00076439	0.304455	1	10	8.1741
