sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EZH1_3341	EZH1	693.24/915.27	76.289/23.81/241.42	804.26	76.289	-3.3811	24649	19763	5.1873	1.0667e-07	1	2.1335e-07	1.4595e-06	False
NTRK1_7758	NTRK1	734.51/372.35	2.5861/592.07/0	553.43	2.5861	-7.2725	65581	13460	5.186	1.074e-07	1	2.148e-07	1.4685e-06	False
AGTR1_401	AGTR1	954.63/554.62	54.307/0/52.29	754.62	52.29	-3.8257	80001	18511	5.1859	1.0749e-07	1	2.1497e-07	1.4685e-06	False
FCGR2A_3567	FCGR2A	620.87/402.56	81.461/0/0	511.71	0	-9.002	23828	12418	5.1859	1.0751e-07	1	2.1502e-07	1.4685e-06	False
RC3H1_9150	RC3H1	674.1/458.12	0/33.333/3.3376	566.11	3.3376	-7.0306	23323	13777	5.185	1.0801e-07	1	2.1603e-07	1.4745e-06	False
AR_784	AR	546.1/476.64	0/760.32/1.1125	511.37	1.1125	-7.9221	2412	12410	5.1845	1.0829e-07	1	2.1658e-07	1.4768e-06	False
ING4_5221	ING4	711.18/901.63	12.93/77.778/170.22	806.41	77.778	-3.3574	18134	19817	5.1844	1.0836e-07	1	2.1671e-07	1.4768e-06	False
RNF20_9247	RNF20	907.37/361.63	11.637/182.54/0	634.5	11.637	-5.6521	1.4892e+05	15490	5.1844	1.0836e-07	1	2.1672e-07	1.4768e-06	False
CACNA1B_1616	CACNA1B	1097/855.81	139.65/633.34/171.33	976.4	171.33	-2.5038	29081	24122	5.1838	1.087e-07	1	2.174e-07	1.4806e-06	False
ALKBH7_573	ALKBH7	580.79/1108.3	937.45/82.54/97.904	844.53	97.904	-3.0958	1.3912e+05	20781	5.1833	1.0901e-07	1	2.1802e-07	1.484e-06	False
EZH1_3339	EZH1	746.47/596.54	10172/20.635/17.801	671.5	20.635	-4.9581	11241	16419	5.183	1.0916e-07	1	2.1831e-07	1.4852e-06	False
LIPF_6396	LIPF	566.43/701.81	11.637/0/23.363	634.12	11.637	-5.6513	9162.8	15480	5.1829	1.0921e-07	1	2.1843e-07	1.4852e-06	False
EPC1_3221	EPC1	357.09/664.77	0/3.1746/0	510.93	0	-8.9998	47333	12399	5.1828	1.0931e-07	1	2.1862e-07	1.4852e-06	False
RBBP5_9127	RBBP5	455.18/601.41	1984.8/1.5873/0	528.3	1.5873	-7.6765	10691	12832	5.1827	1.0933e-07	1	2.1867e-07	1.4852e-06	False
TYR_11698	TYR	636.42/1018.6	488.77/12.698/89.003	827.51	89.003	-3.2025	73030	20350	5.1824	1.0953e-07	1	2.1906e-07	1.487e-06	False
HTR2C_4918	HTR2C	989.92/887.98	50.428/836.51/150.19	938.95	150.19	-2.6362	5195.4	23172	5.1822	1.0965e-07	1	2.1931e-07	1.488e-06	False
RNMT_9311	RNMT	834.4/1038.1	148.7/187.3/33.376	936.24	148.7	-2.6464	20745	23103	5.1819	1.0979e-07	1	2.1959e-07	1.489e-06	False
ANXA1_657	ANXA1	805.09/824.62	0/82.54/1552	814.86	82.54	-3.2878	190.74	20031	5.1814	1.1012e-07	1	2.2025e-07	1.4925e-06	False
PDCD1LG2_8006	PDCD1LG2	498.25/699.86	33.619/6.3492/0	599.05	6.3492	-6.3514	20323	14601	5.1813	1.1017e-07	1	2.2035e-07	1.4925e-06	False
FTH1_3790	FTH1	599.93/421.08	0/0/30.039	510.51	0	-8.9986	15993	12388	5.1811	1.1028e-07	1	2.2056e-07	1.4927e-06	False
KIAA1456_6185	KIAA1456	534.73/769.06	24.568/0/15.576	651.9	15.576	-5.2997	27455	15926	5.1811	1.103e-07	1	2.206e-07	1.4927e-06	False
TRMT2B_11382	TRMT2B	597.54/569.24	1.293/4.7619/12.238	583.39	4.7619	-6.6642	400.3	14209	5.1804	1.1072e-07	1	2.2144e-07	1.4971e-06	False
TRMT1L_11334	TRMT1L	605.31/617.01	0/7.9365/404.97	611.16	7.9365	-6.098	68.344	14905	5.1803	1.1075e-07	1	2.215e-07	1.4971e-06	False
KCNA4_5572	KCNA4	667.52/499.06	15.516/4.7619/0	583.29	4.7619	-6.664	14189	14207	5.18	1.1095e-07	1	2.219e-07	1.499e-06	False
MT3_7278	MT3	573.01/530.25	2.5861/1.5873/15.576	551.63	2.5861	-7.2678	914.23	13415	5.179	1.1151e-07	1	2.2302e-07	1.5058e-06	False
JUN_5419	JUN	580.19/439.6	0/1101.6/0	509.9	0	-8.9969	9882.5	12373	5.1787	1.117e-07	1	2.234e-07	1.5075e-06	False
ADRB2_383	ADRB2	532.34/487.37	0/180.95/0	509.85	0	-8.9968	1011.4	12372	5.1786	1.1181e-07	1	2.2361e-07	1.5081e-06	False
GABRA3_3960	GABRA3	812.27/815.85	16.809/82.54/318.19	814.06	82.54	-3.2864	6.4135	20011	5.1784	1.1193e-07	1	2.2385e-07	1.5082e-06	False
KIT_6202	KIT	439.63/579.97	350.41/0/0	509.8	0	-8.9966	9847	12371	5.1783	1.1194e-07	1	2.2387e-07	1.5082e-06	False
ELP3_3144	ELP3	605.91/517.58	50.428/3.1746/1.1125	561.75	3.1746	-7.0747	3901	13668	5.178	1.1217e-07	1	2.2433e-07	1.5105e-06	False
CHRNA3_2339	CHRNA3	771.6/488.34	100.86/11.111/3.3376	629.97	11.111	-5.7032	40117	15376	5.1776	1.1236e-07	1	2.2472e-07	1.5121e-06	False
GNRHR_4287	GNRHR	500.64/518.56	33.619/0/0	509.6	0	-8.996	160.51	12366	5.1776	1.1241e-07	1	2.2481e-07	1.5121e-06	False
ELP3_3179	ELP3	401.35/617.01	0/0/40.052	509.18	0	-8.9949	23254	12355	5.1759	1.1341e-07	1	2.2682e-07	1.5248e-06	False
MMP14_6986	MMP14	526.96/491.26	0/274.6/1.1125	509.11	1.1125	-7.9157	637	12353	5.1756	1.1357e-07	1	2.2713e-07	1.5261e-06	False
MAVS_6675	MAVS	491.67/526.36	0/0/1.1125	509.01	0	-8.9944	601.6	12351	5.1752	1.1381e-07	1	2.2761e-07	1.5285e-06	False
IL3RA_5149	IL3RA	520.38/921.12	38.791/11.111/329.31	720.75	38.791	-4.181	80297	17657	5.1747	1.1414e-07	1	2.2827e-07	1.5321e-06	False
KCNK3_5763	KCNK3	540.12/694.01	9.0512/1.5873/80.103	617.06	9.0512	-5.9423	11841	15053	5.1742	1.1443e-07	1	2.2886e-07	1.5352e-06	False
CACNA1S_1691	CACNA1S	598.14/419.13	0/101.59/0	508.64	0	-8.9933	16021	12342	5.1738	1.1471e-07	1	2.2942e-07	1.5381e-06	False
CTRL0089_2727	CTRL0089	674.1/343.11	1012.4/0/1.1125	508.6	1.1125	-7.9142	54778	12341	5.1736	1.1479e-07	1	2.2958e-07	1.5383e-06	False
GRIN2B_4346	GRIN2B	675.3/424.98	2.5861/0/568.51	550.14	2.5861	-7.2639	31328	13378	5.1732	1.1506e-07	1	2.3011e-07	1.5411e-06	False
TUBB1_11617	TUBB1	581.39/634.55	3.8791/1203.2/7.7878	607.97	7.7878	-6.1147	1413.1	14825	5.1721	1.1575e-07	1	2.3151e-07	1.5496e-06	False
FADS2_3494	FADS2	440.23/1005.9	486.18/6.3492/40.052	723.08	40.052	-4.1406	1.6001e+05	17716	5.1719	1.1586e-07	1	2.3172e-07	1.5502e-06	False
ANO1_649	ANO1	574.21/587.76	41.377/4.7619/1.1125	580.99	4.7619	-6.6583	91.835	14149	5.171	1.1641e-07	1	2.3282e-07	1.5563e-06	False
KCNK3_5761	KCNK3	574.21/794.41	0/476.19/25.588	684.31	25.588	-4.6879	24243	16741	5.171	1.1644e-07	1	2.3289e-07	1.5563e-06	False
KDM5B_6027	KDM5B	683.07/415.24	2.5861/4.7619/0	549.15	2.5861	-7.2613	35868	13353	5.1694	1.1745e-07	1	2.3491e-07	1.569e-06	False
PARP3_7938	PARP3	505.43/655.02	678.84/4.7619/0	580.22	4.7619	-6.6564	11189	14130	5.168	1.1828e-07	1	2.3656e-07	1.5792e-06	False
SIRT1_10001	SIRT1	756.04/1340.3	422.82/215.87/4.4502	1048.2	215.87	-2.2743	1.7065e+05	25945	5.1671	1.1891e-07	1	2.3781e-07	1.5867e-06	False
ERBB4_3260	ERBB4	598.73/1182.3	58.186/125.4/941.21	890.54	125.4	-2.8183	1.703e+05	21945	5.1665	1.1926e-07	1	2.3852e-07	1.5906e-06	False
KDM4D_6017	KDM4D	570.62/920.15	50.428/0/52.29	745.38	50.428	-3.8593	61084	18278	5.1661	1.195e-07	1	2.3901e-07	1.5929e-06	False
TUBA1A_11582	TUBA1A	466.55/545.85	0/204.76/0	506.2	0	-8.9864	3144.5	12281	5.1642	1.2075e-07	1	2.415e-07	1.6085e-06	False
KCNA10_5539	KCNA10	779.97/267.08	104.74/1.5873/0	523.52	1.5873	-7.6634	1.3153e+05	12713	5.164	1.2086e-07	1	2.4171e-07	1.6085e-06	False
STAT3_10493	STAT3	603.52/443.5	43.963/1.5873/0	523.51	1.5873	-7.6634	12803	12713	5.164	1.2089e-07	1	2.4177e-07	1.6085e-06	False
EYA2_3314	EYA2	597.54/857.76	14.223/42.857/1270.5	727.65	42.857	-4.0543	33859	17831	5.1639	1.2093e-07	1	2.4185e-07	1.6085e-06	False
HTR3A_4927	HTR3A	379.22/632.6	0/9.5239/0	505.91	0	-8.9856	32101	12274	5.163	1.2149e-07	1	2.4297e-07	1.615e-06	False
F2R_3436	F2R	709.39/302.17	73.703/0/0	505.78	0	-8.9852	82915	12270	5.1625	1.2182e-07	1	2.4364e-07	1.6187e-06	False
HCAR3_4515	HCAR3	455.78/555.6	430.58/0/0	505.69	0	-8.985	4981.7	12268	5.1622	1.2205e-07	1	2.441e-07	1.6209e-06	False
CARM1_1793	CARM1	413.31/632.6	21.982/1.5873/0	522.96	1.5873	-7.6619	24044	12699	5.1618	1.223e-07	1	2.4461e-07	1.6233e-06	False
CTRL0032_2670	CTRL0032	885.84/1480.6	1066.7/298.41/251.43	1183.2	298.41	-1.9837	1.7688e+05	29387	5.1615	1.2251e-07	1	2.4502e-07	1.6248e-06	False
FCGR1B_3556	FCGR1B	983.34/386.97	14.223/57.143/26.701	685.15	26.701	-4.6305	1.7783e+05	16762	5.1614	1.2254e-07	1	2.4508e-07	1.6248e-06	False
PPARA_8478	PPARA	504.83/505.89	0/1.5873/1.1125	505.36	1.1125	-7.905	0.56054	12260	5.1609	1.2291e-07	1	2.4582e-07	1.6286e-06	False
CYP11B1_2774	CYP11B1	1486.4/1228.2	36.205/407.94/5431.4	1357.3	407.94	-1.7318	33335	33838	5.1608	1.2296e-07	1	2.4593e-07	1.6286e-06	False
CACNB2_1731	CACNB2	564.04/678.41	10.344/4.7619/146.86	621.23	10.344	-5.7774	6540.3	15157	5.1602	1.2334e-07	1	2.4668e-07	1.6327e-06	False
KDM2A_5923	KDM2A	589.16/637.47	9.0512/0/283.7	613.32	9.0512	-5.9335	1166.9	14959	5.1597	1.2368e-07	1	2.4737e-07	1.6364e-06	False
MMP20_7041	MMP20	543.71/817.8	81.461/25.397/10.013	680.75	25.397	-4.6908	37564	16651	5.1595	1.2382e-07	1	2.4764e-07	1.6373e-06	False
MAP1A_6485	MAP1A	540.72/503.94	1.293/1.5873/601.89	522.33	1.5873	-7.6601	676.34	12683	5.1593	1.2394e-07	1	2.4787e-07	1.638e-06	False
CA3_1581	CA3	699.82/309.96	53.014/0/0	504.89	0	-8.9827	75993	12248	5.159	1.2412e-07	1	2.4823e-07	1.6395e-06	False
SLC22A11_10154	SLC22A11	363.07/681.34	0/1.5873/80.103	522.2	1.5873	-7.6598	50648	12680	5.1588	1.2426e-07	1	2.4851e-07	1.6405e-06	False
DPP4_2952	DPP4	1098.2/1543	712.46/4.7619/384.94	1320.6	384.94	-1.7758	98933	32898	5.1585	1.2445e-07	1	2.4891e-07	1.6419e-06	False
TNNC1_11086	TNNC1	537.72/471.77	0/96.826/0	504.75	0	-8.9823	2175	12245	5.1585	1.245e-07	1	2.4899e-07	1.6419e-06	False
MGAM_6895	MGAM	763.22/502.96	72.41/12.698/1.1125	633.09	12.698	-5.5326	33868	15455	5.1583	1.246e-07	1	2.492e-07	1.642e-06	False
GRIN3A_4377	GRIN3A	558.06/451.3	0/0/13.351	504.68	0	-8.9821	5698.9	12243	5.1582	1.2467e-07	1	2.4934e-07	1.642e-06	False
CKB_2390	CKB	723.74/285.6	0/0/0	504.67	0	-8.9821	95987	12243	5.1582	1.247e-07	1	2.4939e-07	1.642e-06	False
AKR1C2_413	AKR1C2	609.5/865.56	47.842/0/54.515	737.53	47.842	-3.9185	32784	18080	5.158	1.2479e-07	1	2.4958e-07	1.6423e-06	False
PDE4D_8071	PDE4D	506.62/537.08	9.0512/1.5873/0	521.85	1.5873	-7.6588	463.78	12671	5.1574	1.2518e-07	1	2.5036e-07	1.6466e-06	False
PDE10A_8028	PDE10A	534.73/508.81	5494.1/1.5873/0	521.77	1.5873	-7.6586	336.02	12669	5.1571	1.2539e-07	1	2.5077e-07	1.6484e-06	False
HDAC7_4635	HDAC7	718.96/491.26	0/7.9365/100.13	605.11	7.9365	-6.0837	25922	14753	5.1568	1.2559e-07	1	2.5117e-07	1.6499e-06	False
IL2RG_5140	IL2RG	640.01/514.66	232.75/4.7619/0	577.33	4.7619	-6.6492	7856	14058	5.1568	1.2563e-07	1	2.5126e-07	1.6499e-06	False
KDM4D_6018	KDM4D	388.79/917.22	17768/17.46/0	653.01	17.46	-5.1468	1.3962e+05	15954	5.1562	1.2604e-07	1	2.5208e-07	1.6537e-06	False
MC2R_6705	MC2R	608.9/807.08	768.06/15.873/35.601	707.99	35.601	-4.2758	19637	17336	5.1561	1.2606e-07	1	2.5211e-07	1.6537e-06	False
LHCGR_6380	LHCGR	975.56/719.35	103.44/9.5239/3050.6	847.46	103.44	-3.0221	32821	20855	5.1553	1.2663e-07	1	2.5327e-07	1.6604e-06	False
AAVS0053_53	AAVS	415.7/591.66	0/0/0	503.68	0	-8.9792	15481	12218	5.1543	1.2732e-07	1	2.5463e-07	1.6685e-06	False
PTGER2_8949	PTGER2	558.06/720.33	10.344/14.286/90.116	639.19	14.286	-5.3882	13165	15608	5.1534	1.2791e-07	1	2.5582e-07	1.6754e-06	False
PDE4B_8051	PDE4B	708.19/705.71	294.81/1.5873/35.601	706.95	35.601	-4.2737	3.0938	17310	5.1521	1.2879e-07	1	2.5757e-07	1.686e-06	False
GCGR_4171	GCGR	1031.2/498.09	112.49/49.207/61.19	764.64	61.19	-3.6219	1.421e+05	18763	5.152	1.2887e-07	1	2.5773e-07	1.6862e-06	False
HDAC8_4643	HDAC8	227.89/777.84	0/39.683/0	502.86	0	-8.9769	1.5122e+05	12198	5.151	1.2954e-07	1	2.5907e-07	1.694e-06	False
BRMS1L_1359	BRMS1L	640.01/673.54	0/49.207/18.913	656.77	18.913	-5.0458	562.26	16049	5.1497	1.3048e-07	1	2.6097e-07	1.7055e-06	False
RPL6_9403	RPL6	839.18/397.69	10.344/11.111/10.013	618.44	10.344	-5.7709	97459	15087	5.1494	1.307e-07	1	2.6139e-07	1.7067e-06	False
HTR4_4938	HTR4	785.95/397.69	6.4651/17375/0	591.82	6.4651	-6.3113	75373	14420	5.1493	1.3073e-07	1	2.6147e-07	1.7067e-06	False
NOP2_7482	NOP2	467.74/537.08	0/1871.4/0	502.41	0	-8.9756	2403.6	12186	5.1492	1.3078e-07	1	2.6156e-07	1.7067e-06	False
HBA1_4487	HBA1	501.24/502.96	0/30.159/0	502.1	0	-8.9747	1.4851	12179	5.148	1.3164e-07	1	2.6327e-07	1.717e-06	False
MTNR1A_7305	MTNR1A	424.08/579.97	0/166.67/1.1125	502.02	1.1125	-7.8955	12150	12177	5.1477	1.3185e-07	1	2.637e-07	1.7181e-06	False
SLC22A8_10174	SLC22A8	589.16/699.86	28.447/15.873/0	644.51	15.873	-5.2576	6126.5	15741	5.1477	1.3186e-07	1	2.6372e-07	1.7181e-06	False
SUPT3H_10527	SUPT3H	586.77/417.19	0/0/112.37	501.98	0	-8.9744	14380	12176	5.1475	1.3197e-07	1	2.6395e-07	1.7187e-06	False
HIPK4_4681	HIPK4	535.93/467.87	0/0/0	501.9	0	-8.9741	2316	12174	5.1472	1.3219e-07	1	2.6438e-07	1.7206e-06	False
PCSK9_7989	PCSK9	756.64/674.51	0/39.683/193.58	715.58	39.683	-4.1386	3372.5	17527	5.1464	1.3273e-07	1	2.6546e-07	1.7268e-06	False
KMT2B_6227	KMT2B	587.97/415.24	1251.7/0/0	501.6	0	-8.9733	14918	12166	5.146	1.3302e-07	1	2.6605e-07	1.7297e-06	False
ADA_215	ADA	374.43/628.7	0/1.5873/0	501.57	0	-8.9732	32326	12165	5.1459	1.3312e-07	1	2.6624e-07	1.73e-06	False
NSUN4_7642	NSUN4	553.28/828.52	37.498/30.159/21.138	690.9	30.159	-4.4728	37880	16906	5.1456	1.3334e-07	1	2.6669e-07	1.7314e-06	False
PRMT6_8791	PRMT6	772.79/501.01	14.223/0/359.35	636.9	14.223	-5.389	36932	15550	5.1456	1.3336e-07	1	2.6673e-07	1.7314e-06	False
THUMPD2_10976	THUMPD2	401.35/932.82	0/22.222/431.67	667.08	22.222	-4.8464	1.4123e+05	16308	5.1453	1.3355e-07	1	2.671e-07	1.7315e-06	False
HPRT1_4791	HPRT1	517.39/485.42	0/0/0	501.4	0	-8.9727	511.09	12161	5.1452	1.3359e-07	1	2.6717e-07	1.7315e-06	False
MAPK11_6558	MAPK11	491.07/511.73	161.63/0/0	501.4	0	-8.9727	213.51	12161	5.1452	1.3359e-07	1	2.6717e-07	1.7315e-06	False
KCNA10_5546	KCNA10	574.21/668.67	64.651/11.111/0	621.44	11.111	-5.6835	4460.9	15162	5.1445	1.3412e-07	1	2.6824e-07	1.7376e-06	False
SERPINB2_9801	SERPINB2	329.57/672.56	0/0/0	501.07	0	-8.9717	58822	12153	5.1439	1.3453e-07	1	2.6905e-07	1.7419e-06	False
PRKCA_8667	PRKCA	422.88/578.99	0/122.22/0	500.94	0	-8.9714	12185	12150	5.1434	1.349e-07	1	2.6981e-07	1.7459e-06	False
BTK_1384	BTK	446.21/555.6	1.293/0/0	500.9	0	-8.9713	5982.8	12149	5.1433	1.35e-07	1	2.6999e-07	1.7459e-06	False
TRMT2A_11351	TRMT2A	753.65/725.2	50.428/14.286/274.8	739.43	50.428	-3.8477	404.74	18128	5.1432	1.3505e-07	1	2.701e-07	1.7459e-06	False
PRMT6_8795	PRMT6	1083.8/1082	240.5/9.5239/2716.8	1082.9	240.5	-2.1661	1.7495	26829	5.1429	1.3527e-07	1	2.7055e-07	1.7479e-06	False
MMP21_7054	MMP21	351.11/664.77	1.293/4.7619/1.1125	507.94	1.293	-7.7941	49192	12324	5.1422	1.358e-07	1	2.716e-07	1.7539e-06	False
SCTR_9785	SCTR	961.8/889.93	204.3/52.381/149.08	925.87	149.08	-2.6266	2582.9	22840	5.1405	1.3701e-07	1	2.7401e-07	1.7685e-06	False
KDM1A_5869	KDM1A	508.42/668.67	28.447/6.3492/0	588.54	6.3492	-6.3259	12840	14338	5.1403	1.3713e-07	1	2.7426e-07	1.7692e-06	False
VKORC1L1_12017	VKORC1L1	484.49/515.63	125.42/0/0	500.06	0	-8.9688	484.94	12128	5.1399	1.3741e-07	1	2.7483e-07	1.7719e-06	False
VWF_12060	VWF	1161.6/818.77	186.2/1512.7/33.376	990.18	186.2	-2.4046	58758	24472	5.1396	1.3768e-07	1	2.7537e-07	1.7738e-06	False
PRKCA_8669	PRKCA	633.43/366.5	0/3.1746/0	499.96	0	-8.9686	35625	12125	5.1395	1.377e-07	1	2.754e-07	1.7738e-06	False
ITGA4_5284	ITGA4	901.39/688.16	12.93/109.52/77.878	794.78	77.878	-3.3347	22734	19524	5.1393	1.3791e-07	1	2.7582e-07	1.7752e-06	False
JAK1_5375	JAK1	541.91/742.75	568.93/15.873/11.125	642.33	15.873	-5.2528	20167	15686	5.1392	1.3796e-07	1	2.7591e-07	1.7752e-06	False
PROS1_8852	PROS1	300.26/713.5	1.293/0/6.6753	506.88	1.293	-7.7911	85383	12298	5.138	1.3885e-07	1	2.7769e-07	1.784e-06	False
ARRB1_860	ARRB1	413.31/585.81	0/0/122.38	499.56	0	-8.9674	14878	12115	5.138	1.3886e-07	1	2.7773e-07	1.784e-06	False
NTRK1_7755	NTRK1	297.27/701.81	9.0512/0/0	499.54	0	-8.9673	81824	12115	5.1379	1.3893e-07	1	2.7786e-07	1.784e-06	False
F11_3415	F11	699.82/513.68	0/17.46/8.9003	606.75	8.9003	-5.9399	17323	14794	5.1378	1.3896e-07	1	2.7792e-07	1.784e-06	False
PSMD2_8926	PSMD2	654.96/344.08	0/9.5239/0	499.52	0	-8.9673	48323	12114	5.1378	1.3899e-07	1	2.7798e-07	1.784e-06	False
FTO_3826	FTO	343.93/655.02	1810.2/0/0	499.47	0	-8.9672	48389	12113	5.1376	1.3913e-07	1	2.7825e-07	1.7848e-06	False
KCNC2_5640	KCNC2	567.03/431.81	0/0/34.489	499.42	0	-8.967	9143.2	12112	5.1374	1.3928e-07	1	2.7857e-07	1.7859e-06	False
ELP3_3148	ELP3	660.94/661.84	10.344/82.54/21.138	661.39	21.138	-4.9031	0.40711	16165	5.1372	1.3941e-07	1	2.7881e-07	1.7862e-06	False
FTO_3811	FTO	421.69/577.04	86.633/0/0	499.36	0	-8.9668	12068	12110	5.1372	1.3945e-07	1	2.789e-07	1.7862e-06	False
GSS_4432	GSS	403.74/594.59	140.94/0/1.1125	499.16	1.1125	-7.8873	18211	12106	5.1364	1.4004e-07	1	2.8007e-07	1.7928e-06	False
FLT3_3725	FLT3	641.2/578.99	10.344/9.5239/0	610.1	9.5239	-5.8597	1935.1	14878	5.1357	1.4058e-07	1	2.8117e-07	1.7988e-06	False
AR_783	AR	473.13/870.44	24.568/14.286/983.49	671.78	24.568	-4.7177	78927	16426	5.1345	1.4142e-07	1	2.8283e-07	1.8086e-06	False
GABRA3_3959	GABRA3	968.98/648.2	50.428/85.715/169.11	808.59	85.715	-3.2228	51451	19872	5.1342	1.4167e-07	1	2.8334e-07	1.8109e-06	False
PHF8_8248	PHF8	687.86/798.31	0/396.83/53.402	743.08	53.402	-3.7737	6099.5	18220	5.1323	1.431e-07	1	2.862e-07	1.8282e-06	False
VKORC1_12002	VKORC1	365.46/847.04	9.0512/0/56.74	606.25	9.0512	-5.9169	1.1596e+05	14782	5.1321	1.4326e-07	1	2.8652e-07	1.8293e-06	False
NISCH_7463	NISCH	529.95/688.16	372.39/9.5239/1.1125	609.05	9.5239	-5.8572	12516	14852	5.1316	1.4366e-07	1	2.8732e-07	1.8335e-06	False
RNMT_9301	RNMT	663.33/531.23	7.7582/0/176.89	597.28	7.7582	-6.094	8725.8	14557	5.1312	1.4394e-07	1	2.8787e-07	1.8361e-06	False
PRDM7_8595	PRDM7	472.53/926.97	34.912/46.032/6.6753	699.75	34.912	-4.2864	1.0326e+05	17129	5.131	1.4407e-07	1	2.8814e-07	1.8368e-06	False
ADORA2A_285	ADORA2A	352.9/642.35	0/265.08/1.1125	497.62	1.1125	-7.8828	41890	12067	5.1303	1.4466e-07	1	2.8931e-07	1.8434e-06	False
PBX1_7963	PBX1	567.03/427.91	25.861/0/0	497.47	0	-8.9614	9678	12063	5.1297	1.4513e-07	1	2.9026e-07	1.8484e-06	False
JARID2_5399	JARID2	610.7/600.43	9.0512/0/1747.8	605.57	9.0512	-5.9152	52.658	14764	5.1294	1.4532e-07	1	2.9063e-07	1.8499e-06	False
CBX8_1839	CBX8	486.88/507.84	0/0/27.814	497.36	0	-8.961	219.5	12061	5.1292	1.4547e-07	1	2.9094e-07	1.8509e-06	False
KIAA1456_6123	KIAA1456	635.82/720.33	27.154/22.222/75.653	678.07	27.154	-4.5922	3570.8	16584	5.1288	1.4576e-07	1	2.9152e-07	1.8527e-06	False
FGF1_3649	FGF1	988.12/965.96	1392.6/4.7619/180.23	977.04	180.23	-2.4321	245.57	24138	5.1288	1.4577e-07	1	2.9154e-07	1.8527e-06	False
METTL4_6859	METTL4	690.85/763.21	46.549/14.286/5898.7	727.03	46.549	-3.9365	2618.5	17816	5.1288	1.4584e-07	1	2.9167e-07	1.8527e-06	False
KANSL2_5442	KANSL2	648.98/491.26	20.688/4.7619/0	570.12	4.7619	-6.6311	12437	13877	5.1285	1.4603e-07	1	2.9207e-07	1.8543e-06	False
GABRG1_4053	GABRG1	741.09/950.36	187.49/106.35/13.351	845.73	106.35	-2.9796	21898	20811	5.1282	1.4624e-07	1	2.9249e-07	1.856e-06	False
PLA2G2A_8272	PLA2G2A	528.15/736.9	139.65/14.286/0	632.53	14.286	-5.3731	21787	15440	5.1274	1.4687e-07	1	2.9375e-07	1.8631e-06	False
HDAC10_4569	HDAC10	524.57/615.06	0/4.7619/27.814	569.81	4.7619	-6.6303	4094.2	13869	5.1273	1.4698e-07	1	2.9397e-07	1.8635e-06	False
AR_717	AR	612.49/732.02	7.7582/25.397/25.588	672.26	25.397	-4.6727	7144	16438	5.1265	1.4757e-07	1	2.9513e-07	1.8699e-06	False
PDE4A_8048	PDE4A	635.82/556.57	122.84/1.5873/7.7878	596.2	7.7878	-6.0866	3140	14530	5.1261	1.4788e-07	1	2.9577e-07	1.8722e-06	False
NTSR2_7769	NTSR2	865.5/529.28	1532.2/0/34.489	697.39	34.489	-4.2986	56523	17070	5.1261	1.479e-07	1	2.9579e-07	1.8722e-06	False
KIAA1456_6136	KIAA1456	421.69/571.19	0/28.572/0	496.44	0	-8.9584	11176	12038	5.1256	1.4832e-07	1	2.9663e-07	1.8766e-06	False
SSTR1_10462	SSTR1	974.96/502.96	853.4/52.381/10.013	738.96	52.381	-3.793	1.1139e+05	18116	5.1249	1.4882e-07	1	2.9765e-07	1.882e-06	False
HDAC5_4619	HDAC5	753.65/904.55	2330/23.81/97.904	829.1	97.904	-3.0692	11385	20391	5.1246	1.491e-07	1	2.9821e-07	1.8846e-06	False
MMP20_7037	MMP20	472.53/519.53	0/11.111/0	496.03	0	-8.9572	1104.7	12027	5.1239	1.496e-07	1	2.9921e-07	1.8893e-06	False
HDAC5_4616	HDAC5	605.91/568.27	1496/1.5873/6.6753	587.09	6.6753	-6.2597	708.51	14302	5.1239	1.4963e-07	1	2.9926e-07	1.8893e-06	False
CA14_1557	CA14	587.97/992.28	77.582/946.04/32.264	790.12	77.582	-3.3316	81733	19406	5.1236	1.4987e-07	1	2.9974e-07	1.8914e-06	False
PDE3A_8035	PDE3A	324.79/666.72	11.637/0/0	495.75	0	-8.9564	58458	12020	5.1228	1.5048e-07	1	3.0096e-07	1.8982e-06	False
ADORA1_275	ADORA1	637.61/352.85	0/0/0	495.23	0	-8.9549	40544	12008	5.1208	1.5214e-07	1	3.0428e-07	1.9176e-06	False
KCNJ8_5746	KCNJ8	438.43/676.46	3.8791/0/213.61	557.45	3.8791	-6.8387	28329	13560	5.1207	1.5217e-07	1	3.0435e-07	1.9176e-06	False
ATP2C1_951	ATP2C1	536.53/694.01	0/11.111/61.19	615.27	11.111	-5.6692	12400	15008	5.1204	1.5246e-07	1	3.0491e-07	1.9202e-06	False
EZH1_3373	EZH1	503.63/486.39	2.5861/0/0	495.01	0	-8.9542	148.6	12002	5.1199	1.5285e-07	1	3.0571e-07	1.9232e-06	False
CBX8_1841	CBX8	513.2/585.81	0/55.556/3.3376	549.51	3.3376	-6.9877	2636.3	13362	5.1199	1.5285e-07	1	3.0571e-07	1.9232e-06	False
SMYD3_10372	SMYD3	1083.2/987.4	77.582/215.87/1608.7	1035.3	215.87	-2.2565	4590.9	25619	5.1197	1.5303e-07	1	3.0606e-07	1.9245e-06	False
